timestamp,epoch,train_g_loss,train_d_loss,test_psnr,test_ssim,best_psnr
2025-06-05 05:48:47,1,0.09265887490316724,0.006069985684007406,20.81101048787435,0.5641889909903208,20.81101048787435
2025-06-05 05:50:18,2,0.09349809298187159,0.0049707050368721995,21.131419203016492,0.5808184544245402,21.131419203016492
2025-06-05 05:51:47,3,0.09237117496099365,0.003905584170882191,20.873515150282117,0.5678693340884314,21.131419203016492
2025-06-05 05:53:18,4,0.09277460031378805,0.004187742115131446,21.154713312784832,0.5840580589241452,21.154713312784832
2025-06-05 05:54:49,5,0.0904065239546674,0.003952681652403304,21.139545822143553,0.5802400151888529,21.154713312784832
2025-06-05 05:56:23,6,0.0901176676656423,0.0046710242916430745,21.145188352796765,0.5868394705984328,21.154713312784832
2025-06-05 05:57:58,7,0.09023288924121455,0.003913379640185407,21.156259367201063,0.5820779535505507,21.156259367201063
2025-06-05 05:59:34,8,0.09126081275805999,0.005147736818928804,21.08188904656304,0.5897486024432712,21.156259367201063
2025-06-05 06:01:09,9,0.08904897293933992,0.005029895542455571,21.2029780069987,0.594642749759886,21.2029780069987
2025-06-05 06:02:44,10,0.08856961135281606,0.004600514957149114,21.081859800550674,0.5870642145474751,21.2029780069987
2025-06-05 06:04:19,11,0.08779185428545716,0.004135268108387079,20.91514489915636,0.5854849219322205,21.2029780069987
2025-06-05 06:05:54,12,0.08687110297549307,0.004667945638565081,21.177920405069987,0.5856455120775435,21.2029780069987
2025-06-05 06:07:28,13,0.08590216216830056,0.0036842241949800935,21.30222837660048,0.5945220404201084,21.30222837660048
2025-06-05 06:09:04,14,0.08591838390304801,0.004317175829783082,21.196240361531576,0.5938973625500997,21.30222837660048
2025-06-05 06:10:38,15,0.08412473372529063,0.004177347357783999,21.254637485080295,0.6033986032009124,21.30222837660048
2025-06-05 06:12:14,16,0.08555275591069393,0.005052514241210052,21.246944427490234,0.6043581187725067,21.30222837660048
2025-06-05 06:13:50,17,0.08406365677463205,0.0046666685957461596,21.365269300672743,0.6041924642191993,21.365269300672743
2025-06-05 06:15:28,18,0.08419022822145665,0.004241280690101641,21.338174904717338,0.6119843039247724,21.365269300672743
2025-06-05 06:17:05,19,0.08367618807497319,0.0046965067740529776,21.406171544392905,0.6104514539241791,21.406171544392905
2025-06-05 06:18:41,20,0.0835582728005862,0.0048948796133377725,21.132088131374783,0.5921117471324073,21.406171544392905
2025-06-05 06:20:18,21,0.08235484367927139,0.004523105520222869,21.366583379109702,0.606576312912835,21.406171544392905
2025-06-05 06:21:54,22,0.0829683735213253,0.003654134093916842,21.221309449937607,0.607186699575848,21.406171544392905
2025-06-05 06:23:30,23,0.08370560888996285,0.004840424916307841,21.44129261440701,0.6152638170454238,21.44129261440701
2025-06-05 06:25:05,24,0.08291329171382979,0.004490113684109279,21.368519083658853,0.6148048685656653,21.44129261440701
2025-06-05 06:26:40,25,0.08315179051224435,0.004600605295438852,21.27057376437717,0.6056221385796865,21.44129261440701
2025-06-05 06:28:16,26,0.08226840815433625,0.003809467822845493,21.43546248541938,0.6141893446445466,21.44129261440701
2025-06-05 06:29:53,27,0.08078572179159421,0.004541930576254215,21.27815865410699,0.6024571617444356,21.44129261440701
2025-06-05 06:31:31,28,0.0807714510416047,0.003750760307801621,21.378216383192274,0.6206465668148464,21.44129261440701
2025-06-05 06:33:10,29,0.07934963349462225,0.004396027985161969,21.289483133951823,0.6102840575906966,21.44129261440701
2025-06-05 06:34:48,30,0.07928782086191552,0.004227746743708849,21.26118452284071,0.6168612957000732,21.44129261440701
2025-06-05 06:36:25,31,0.07828453394552964,0.004408399807289243,21.62210790846083,0.6323595510588752,21.62210790846083
2025-06-05 06:38:01,32,0.07868524952634667,0.005077131791040301,21.29280776977539,0.624222934908337,21.62210790846083
2025-06-05 06:39:38,33,0.08246673515924577,0.011885165303413357,21.566910976833768,0.626073435942332,21.62210790846083
2025-06-05 06:41:14,34,0.07832303557419375,0.003983945253172091,21.384326044718424,0.6278615997897254,21.62210790846083
2025-06-05 06:42:50,35,0.0769120002311937,0.005336669539766652,21.49626693725586,0.630278656217787,21.62210790846083
2025-06-05 06:44:28,36,0.07905687557093882,0.004754910445106881,21.29074478149414,0.6134269899792142,21.62210790846083
2025-06-05 06:46:05,37,0.07689117916514364,0.004198944129581962,21.397220781114367,0.625195766819848,21.62210790846083
2025-06-05 06:47:42,38,0.07669103348606758,0.005127443865473781,21.607243559095593,0.6383335020807054,21.62210790846083
2025-06-05 06:49:19,39,0.07695552170946357,0.0050815534112708905,21.546791627671983,0.6387919902801513,21.62210790846083
2025-06-05 06:50:56,40,0.07688130739699589,0.005191128800756165,21.54242295159234,0.6337928864690993,21.62210790846083
2025-06-05 06:52:33,41,0.075498106899891,0.004347843350842595,21.507079866197373,0.6375776078965929,21.62210790846083
2025-06-05 06:54:09,42,0.0769207946160871,0.005231453904083797,21.56536585489909,0.6411227001084222,21.62210790846083
2025-06-05 06:55:44,43,0.07556468436724684,0.004139707190915942,21.351841735839844,0.635151207447052,21.62210790846083
2025-06-05 06:57:21,44,0.07506299332788821,0.005248978102047529,21.62297049628364,0.6379120972421434,21.62297049628364
2025-06-05 06:58:57,45,0.0737014515848642,0.0038176316302269697,21.5061897277832,0.64440442721049,21.62297049628364
2025-06-05 07:00:34,46,0.07315245105393148,0.005015166576153466,21.462235980563694,0.6313254078229268,21.62297049628364
2025-06-05 07:02:11,47,0.07807251568255799,0.011524793459102511,21.464240307278104,0.6301462994681464,21.62297049628364
2025-06-05 07:03:49,48,0.07384339669782124,0.0033439502585679293,21.55235260857476,0.6364583770434061,21.62297049628364
2025-06-05 07:05:26,49,0.0745826501901565,0.003601400281435677,21.486717393663195,0.6383449064360724,21.62297049628364
2025-06-05 07:07:04,50,0.07274325863782609,0.0046858935550387415,21.51075134277344,0.6404740240838792,21.62297049628364
2025-06-05 07:08:40,51,0.07250203162934003,0.005048401653766632,21.67306514316135,0.641499920686086,21.67306514316135
2025-06-05 07:10:16,52,0.07267933830702572,0.006218391603657177,21.545498233371312,0.6503447585635715,21.67306514316135
2025-06-05 07:11:52,53,0.07309782567821192,0.00667074096522161,21.461652077568903,0.6409113142225478,21.67306514316135
2025-06-05 07:13:28,54,0.07189666714226262,0.005718585569411516,21.628497823079428,0.6494581566916572,21.67306514316135
2025-06-05 07:15:04,55,0.07052720840392487,0.006148515801344599,21.667321819729274,0.6580400427182516,21.67306514316135
2025-06-05 07:16:42,56,0.0706234493324261,0.007567600014486483,21.629398345947266,0.6548003143734402,21.67306514316135
2025-06-05 07:18:18,57,0.0704052085161544,0.005229815242013761,21.62732628716363,0.6542512006229825,21.67306514316135
2025-06-05 07:19:54,58,0.07142330262433277,0.006969111372849771,21.729648717244466,0.6606723295317756,21.729648717244466
2025-06-05 07:21:31,59,0.07097267434838113,0.008122880677027362,21.780471928914388,0.6627226988474528,21.780471928914388
2025-06-05 07:23:07,60,0.07312282407133097,0.007868956242288862,21.541366831461588,0.654629667599996,21.780471928914388
2025-06-05 07:24:43,61,0.07120197327033187,0.006078572777499046,21.627782736884225,0.6442367222574023,21.780471928914388
2025-06-05 07:26:19,62,0.06948221834857812,0.00530402601829597,21.597092056274413,0.6517472743988038,21.780471928914388
2025-06-05 07:27:56,63,0.07118137802384543,0.006231577268668583,21.83260086907281,0.6635428468386332,21.83260086907281
2025-06-05 07:29:34,64,0.06867629731220476,0.007021868002734014,21.694478352864582,0.6579749200079176,21.83260086907281
2025-06-05 07:31:12,65,0.06920332262773862,0.005978761506932122,21.60106447007921,0.6588016973601447,21.83260086907281
2025-06-05 07:32:51,66,0.06904647459558556,0.005370390368625522,21.646669726901585,0.6549553367826674,21.83260086907281
2025-06-05 07:34:31,67,0.07290789989356915,0.008203163210834776,21.656633546617297,0.6518719328774346,21.83260086907281
2025-06-05 07:36:10,68,0.06906637708457668,0.006352403034855213,21.65309058295356,0.6629837738143073,21.83260086907281
2025-06-05 07:37:50,69,0.06851097568869591,0.006342200362788779,21.732406192355686,0.6498590654797024,21.83260086907281
2025-06-05 07:39:27,70,0.06779187691680501,0.006780707327249859,21.79640244377984,0.6707398745748732,21.83260086907281
2025-06-05 07:41:04,71,0.06712783098723112,0.00629106313655419,21.63001357184516,0.6701011114650303,21.83260086907281
2025-06-05 07:42:42,72,0.06662821085349227,0.008229592881564583,21.709822506374785,0.6627716143925985,21.83260086907281
2025-06-05 07:44:19,73,0.06693342667114868,0.008277007046022586,21.54876514010959,0.6634317252371046,21.83260086907281
2025-06-05 07:45:56,74,0.06667496699295687,0.007897015760785766,21.736803648206923,0.6733825140529208,21.83260086907281
2025-06-05 07:47:34,75,0.06549286308666963,0.006590591477496284,21.86578509012858,0.6746524055798848,21.86578509012858
2025-06-05 07:49:12,76,0.06730723893793111,0.011452873703092337,21.79306844075521,0.6657576733165317,21.86578509012858
2025-06-05 07:50:51,77,0.06720853358339728,0.0072198900660233835,21.773139995998807,0.6692711300320096,21.86578509012858
2025-06-05 07:52:29,78,0.07073520184651519,0.012250178293990237,21.70059716966417,0.6659028583102756,21.86578509012858
2025-06-05 07:54:06,79,0.06724096041465744,0.011856932592179095,21.536917622884115,0.663677904340956,21.86578509012858
2025-06-05 07:55:43,80,0.06745697518161843,0.007789023486631257,21.76489003499349,0.6728204647699992,21.86578509012858
2025-06-05 07:57:22,81,0.06539965893947676,0.008215939226959432,21.765987226698133,0.6687566863165961,21.86578509012858
2025-06-05 07:59:00,82,0.06615915965665592,0.008361095363008124,21.797385957505966,0.6757756299442715,21.86578509012858
2025-06-05 08:00:37,83,0.06592116877436638,0.008479407921965634,21.6850345187717,0.6711102353201972,21.86578509012858
2025-06-05 08:02:13,84,0.06481447537544738,0.009531876870564051,21.6877742767334,0.6746266828642951,21.86578509012858
2025-06-05 08:03:50,85,0.06519200797245074,0.011519786369587694,21.80951533847385,0.6835388991567823,21.86578509012858
2025-06-05 08:05:27,86,0.06622579373586714,0.01302236451634339,21.76579738193088,0.6744032912784153,21.86578509012858
2025-06-05 08:07:05,87,0.0641546326825458,0.010695698471473796,21.79213023715549,0.6753830194473267,21.86578509012858
2025-06-05 08:08:41,88,0.06421156798939356,0.012563028106732028,21.75073920355903,0.6777727180057102,21.86578509012858
2025-06-05 08:10:18,89,0.06482036792662706,0.008683103402810437,21.971218702528212,0.6864616288079156,21.971218702528212
2025-06-05 08:11:53,90,0.06389685854148329,0.009344239652689015,21.833847935994466,0.676658562819163,21.971218702528212
2025-06-05 08:13:30,91,0.0639871826207035,0.009699053663228239,21.784781985812717,0.6798436125119527,21.971218702528212
2025-06-05 08:15:06,92,0.06401111512036806,0.014366015858416046,21.789684210883248,0.6801544825236002,21.971218702528212
2025-06-05 08:16:44,93,0.06428468005543345,0.010845651584012168,21.812974166870116,0.6783021834161547,21.971218702528212
2025-06-05 08:18:21,94,0.06340423600978395,0.009313924304608787,21.58484861585829,0.6677088008986579,21.971218702528212
2025-06-05 08:19:58,95,0.06309568748045503,0.009981909833316292,21.941226069132487,0.6840033796098497,21.971218702528212
2025-06-05 08:21:36,96,0.062995088046019,0.0118244833845113,21.75961659749349,0.6791587591171264,21.971218702528212
2025-06-05 08:23:13,97,0.06270497978738185,0.008515918494335242,21.80549290974935,0.6758318450715807,21.971218702528212
2025-06-05 08:24:49,98,0.06427397323625811,0.016125226193772896,21.79893620808919,0.6815351830588446,21.971218702528212
2025-06-05 08:26:26,99,0.06311248437491025,0.012153807628367628,21.769922298855253,0.6800421873728434,21.971218702528212
2025-06-05 08:28:02,100,0.06159786304479904,0.013200151135346718,21.860441589355467,0.6857345488336352,21.971218702528212
2025-06-05 08:29:39,101,0.062031830357534165,0.012091503678155797,21.71868112352159,0.6805164840486314,21.971218702528212
2025-06-05 08:31:16,102,0.06105900534920478,0.013229940552264452,21.808132044474284,0.6860546310742696,21.971218702528212
2025-06-05 08:32:55,103,0.06281310250836142,0.013622470067015715,21.857405387030706,0.6852727320459154,21.971218702528212
2025-06-05 08:34:34,104,0.062446583585625284,0.018249609507620335,21.77861099243164,0.6873324857817755,21.971218702528212
2025-06-05 08:36:13,105,0.061342550148622374,0.01002411896895085,21.81348745557997,0.6856764369540744,21.971218702528212
2025-06-05 08:37:51,106,0.060666880580816374,0.011676776622022902,21.873254436916774,0.6905764619509379,21.971218702528212
2025-06-05 08:39:27,107,0.0609973572780577,0.010011572324271713,21.725558895534938,0.6802948421902126,21.971218702528212
2025-06-05 08:41:05,108,0.059550633109854846,0.010190554894506931,21.865842946370442,0.6890284869405958,21.971218702528212
2025-06-05 08:42:42,109,0.06032704708448956,0.011820574291050434,21.88269780476888,0.6927376468976338,21.971218702528212
2025-06-05 08:44:21,110,0.06087284589583954,0.011718153887029206,21.725127114189995,0.6796487861209446,21.971218702528212
2025-06-05 08:45:59,111,0.06513994228973817,0.00924479974699872,21.77298249138726,0.6780718366305033,21.971218702528212
2025-06-05 08:47:39,112,0.06220456742252527,0.007899474552167314,21.75511440700955,0.6742496636178759,21.971218702528212
2025-06-05 08:49:18,113,0.06098741456196549,0.008801524726940053,21.828908411661782,0.6841276566187541,21.971218702528212
2025-06-05 08:50:57,114,0.06053125703435266,0.012357822619378567,21.955334175957574,0.6881347338358561,21.971218702528212
2025-06-05 08:52:35,115,0.05961371481083752,0.012969108032328742,21.864123153686524,0.6861997803052267,21.971218702528212
2025-06-05 08:54:12,116,0.05952285950103502,0.010785605226244246,21.849543168809678,0.6907421443197462,21.971218702528212
2025-06-05 08:55:49,117,0.059597136703937244,0.01258698631344097,21.975378799438477,0.6945424397786458,21.975378799438477
2025-06-05 08:57:26,118,0.05916026450191321,0.015360182616859674,21.849326917860243,0.686182443300883,21.975378799438477
2025-06-05 08:59:02,119,0.05855562740915947,0.01494902465492487,21.811695861816407,0.6898275587293837,21.975378799438477
2025-06-05 09:00:41,120,0.05744896757971035,0.012129354224141155,21.903305435180663,0.6931106752819485,21.975378799438477
2025-06-05 09:02:21,121,0.05815302967774064,0.013039875043822187,21.963406117757163,0.6989846388498943,21.975378799438477
2025-06-05 09:04:02,122,0.0599417518405767,0.017242778358714923,21.949274444580077,0.6954566876093546,21.975378799438477
2025-06-05 09:05:42,123,0.05937452212478338,0.01680639386177063,21.749986945258247,0.6922239118152195,21.975378799438477
2025-06-05 09:07:23,124,0.060202449183450656,0.014711568980211658,21.81846745808919,0.6858683612611559,21.975378799438477
2025-06-05 09:09:03,125,0.0589336422638277,0.011498912370630674,21.792926618787977,0.6895198676321241,21.975378799438477
